user_id,course_id,rating
40,114,1.47
40,15,2.15
40,129,1.83
40,22,1.13
40,43,1.65
40,150,1.63
40,33,1.23
40,18,1.31
40,102,1.26
40,63,1.27
40,16,1.0
40,1,1.39
40,11,1.53
41,91,2.41
41,27,1.0
41,53,1.93
41,51,1.2
41,125,2.57
41,66,1.0
41,80,1.0
41,86,1.12
41,31,1.55
41,92,2.05
41,50,1.0
41,100,2.69
41,23,1.1
41,149,1.53
41,115,2.11
41,65,1.0
41,45,1.37
41,59,1.57
41,109,2.67
41,106,1.0
41,134,1.12
41,71,2.63
41,102,2.27
41,69,2.32
41,98,1.67
41,72,1.86
41,116,1.56
41,2,1.85
41,32,1.43
41,44,1.28
41,142,1.54
41,77,1.86
41,47,2.94
42,46,1.46
42,120,2.91
42,123,3.34
42,42,3.31
42,110,3.61
42,90,3.15
42,146,1.13
42,11,3.44
42,87,1.0
42,93,1.4
42,5,1.75
42,6,1.8
42,63,1.43
42,103,1.0
42,105,1.21
42,24,3.37
42,53,1.25
42,143,3.69
42,12,1.53
42,132,1.0
42,118,4.01
42,49,1.73
42,109,1.0
42,56,2.76
42,148,2.04
42,131,1.91
42,41,1.52
42,17,3.59
42,112,3.48
42,95,3.49
42,98,3.17
42,45,1.34
42,68,1.58
42,8,3.11
42,139,1.54
42,3,3.97
42,78,1.36
42,101,1.09
42,2,1.48
42,30,2.93
42,50,1.0
42,66,2.02
42,43,3.09
42,88,1.3
42,1,1.0
42,44,1.61
42,140,1.79
42,70,1.07
42,89,1.0
42,102,1.34
42,97,3.43
42,4,1.27
43,138,1.0
43,130,2.27
43,97,1.96
43,80,1.55
43,69,1.86
43,74,1.28
43,118,3.0
43,76,1.27
43,27,1.23
43,9,2.33
43,20,2.89
43,42,1.0
43,57,1.0
43,136,2.28
43,39,1.7
43,51,2.17
43,37,1.0
43,81,2.03
43,93,1.0
43,79,1.61
43,145,2.36
43,149,1.72
43,128,1.87
43,122,1.63
43,86,2.22
43,55,2.21
43,119,1.84
43,26,1.56
43,36,1.0
43,8,2.61
43,91,1.0
43,106,2.59
43,1,1.0
43,75,2.64
43,58,2.64
43,120,1.26
43,94,1.44
43,88,2.03
43,127,1.46
43,50,1.57
43,61,2.0
43,148,2.54
43,19,1.63
43,121,1.33
43,3,1.45
43,22,1.63
43,89,1.0
43,25,1.62
43,54,1.66
43,43,1.25
43,143,1.38
43,17,1.53
43,66,1.7
43,68,1.0
43,46,2.38
43,110,1.29
43,100,1.73
43,124,1.84
43,64,2.36
44,141,1.0
44,48,1.56
44,18,1.24
44,37,1.54
44,12,1.0
44,71,1.33
44,38,2.1
44,135,1.0
44,77,1.9
44,36,2.02
44,68,1.26
44,31,1.96
44,28,1.22
44,46,1.98
44,30,1.18
44,140,2.23
44,99,2.97
44,139,2.55
44,129,1.3
44,54,2.36
44,23,1.96
44,121,1.59
44,9,1.78
44,65,1.46
44,123,1.41
45,92,1.76
45,140,1.38
45,69,2.26
45,49,1.0
45,74,1.36
45,25,2.72
45,94,1.0
45,117,1.0
45,24,3.5
45,44,1.0
45,133,1.0
45,73,2.4
45,78,1.1
45,108,1.18
45,86,1.38
45,12,3.24
45,122,2.13
45,141,3.32
45,19,1.68
45,104,2.41
45,91,2.43
45,53,2.22
45,80,1.07
45,22,1.3
45,14,2.23
45,63,2.46
45,82,2.59
45,51,1.0
45,55,1.52
45,111,2.66
45,46,1.0
45,145,1.0
45,99,1.0
45,105,1.25
45,10,1.0
45,149,1.52
45,148,1.41
45,20,1.0
45,58,1.85
45,137,1.4
45,134,1.89
45,47,2.71
45,102,2.28
45,135,1.4
45,118,1.37
45,97,1.17
45,27,1.4
45,13,1.39
45,95,1.67
45,72,1.81
45,35,2.73
45,41,1.37
45,71,2.3
45,59,2.45
46,134,1.0
46,122,1.4
46,77,1.72
46,104,2.29
46,14,2.42
46,126,1.67
46,105,1.48
46,16,1.97
46,146,2.19
46,5,1.23
46,92,1.9
46,24,2.19
46,106,1.76
46,12,2.47
46,69,1.18
46,149,1.42
46,42,1.3
46,91,2.7
46,76,1.16
46,125,1.26
46,43,1.8
46,82,1.8
46,142,2.41
46,49,1.78
46,65,2.57
46,132,2.41
46,56,1.08
46,46,1.42
46,120,1.86
46,141,2.35
46,93,1.51
46,58,2.11
46,3,1.69
46,21,2.01
46,96,1.03
46,20,2.02
46,13,1.81
46,36,1.14
46,37,1.8
46,80,1.49
46,111,2.37
46,127,1.0
46,136,1.16
46,89,1.44
46,61,1.0
46,51,1.25
46,25,2.23
46,115,1.76
46,8,1.7
46,97,1.74
46,124,1.49
46,71,2.28
46,10,1.64
46,64,1.29
47,43,2.31
47,22,1.26
47,114,1.51
47,71,1.36
47,140,1.18
47,106,3.3
47,83,2.5
47,105,1.22
47,7,1.0
47,142,1.51
47,143,2.42
47,99,2.41
47,30,1.28
47,85,1.89
47,119,1.53
47,139,2.51
47,55,1.0
47,107,2.06
47,110,1.47
47,32,1.64
47,104,1.63
47,118,1.37
47,150,1.0
47,6,2.24
47,24,1.0
47,26,1.0
47,73,1.31
47,135,3.61
47,72,1.0
47,63,1.47
47,52,1.0
47,130,2.09
47,58,1.46
47,137,2.95
47,78,3.41
47,29,3.19
47,62,1.5
47,131,1.88
47,75,1.06
47,128,1.0
47,68,2.46
47,64,1.8
47,12,1.17
47,54,2.11
47,61,1.26
47,21,1.27
47,89,1.39
48,129,1.76
48,115,1.9
48,40,1.68
48,68,2.82
48,114,2.48
48,51,1.01
48,85,3.03
48,62,2.18
48,30,1.74
48,87,1.21
48,111,1.59
48,58,1.63
48,78,2.53
48,6,1.39
48,10,1.74
48,35,1.38
48,13,1.68
48,88,1.37
48,99,1.94
48,116,1.96
48,95,2.3
48,64,1.12
48,139,2.31
48,106,1.72
48,79,1.0
48,32,1.42
48,89,2.38
48,102,1.3
48,121,1.03
48,137,1.87
48,143,1.19
48,92,1.54
49,122,1.03
49,69,1.7
49,44,1.15
49,126,1.0
49,103,1.38
49,105,1.01
49,79,1.17
49,133,1.41
49,35,1.08
49,63,2.07
49,119,2.04
49,20,2.14
49,57,1.0
49,19,1.64
49,11,1.0
49,127,1.68
49,117,1.5
49,46,1.36
49,17,1.0
49,38,1.25
49,33,2.34
49,109,2.38
49,5,1.38
49,89,1.53
49,98,1.0
49,85,2.49
49,146,1.61
49,72,1.54
49,130,1.7
49,97,1.37
49,12,1.85
49,87,1.02
49,28,1.3
49,68,2.03
49,134,2.13
49,1,1.45
49,40,1.45
49,74,1.93
49,124,1.77
49,96,1.34
49,140,1.48
49,70,1.51
49,61,1.3
49,37,1.37
49,34,1.59
49,110,1.21
50,30,1.32
50,13,1.73
50,63,1.92
50,82,1.0
50,61,1.7
50,99,2.74
50,79,2.14
50,142,2.19
50,66,1.27
50,48,1.42
50,95,1.53
50,40,1.51
50,43,1.6
50,54,1.34
50,115,2.56
50,56,1.04
50,68,1.36
50,57,1.64
50,149,1.9
50,74,1.6
50,107,2.19
50,139,1.0
50,39,1.22
50,96,1.63
50,64,1.87
50,148,1.94
50,45,1.17
50,23,1.0
50,27,1.09
50,116,1.78
50,100,1.0
50,52,1.43
50,9,2.23
50,118,1.89
50,101,1.37
50,134,1.36
50,119,2.24
50,59,1.59
50,145,1.66
50,102,1.76
50,62,1.2
50,113,1.92
50,136,2.47
50,137,1.79
50,20,1.86
50,26,1.46
50,117,1.39
50,97,2.02
50,46,1.24
50,130,1.0
50,108,1.5
50,22,1.4
51,69,1.94
51,9,3.27
51,107,2.52
51,65,1.47
51,136,2.12
51,43,1.0
51,141,1.47
51,20,2.03
51,92,2.6
51,47,2.52
51,27,2.02
51,13,1.11
51,102,2.55
51,36,1.53
51,87,1.0
51,148,2.58
51,48,1.07
51,8,1.9
51,17,1.78
51,71,2.42
51,113,1.0
51,46,1.64
51,99,1.52
51,142,2.39
51,78,1.54
51,123,1.53
51,109,1.77
51,116,1.22
51,118,1.15
51,83,2.13
52,41,2.15
52,129,2.11
52,119,2.54
52,149,1.25
52,52,1.54
52,141,1.25
52,57,2.2
52,113,1.0
52,131,2.44
52,32,1.68
52,38,1.12
52,89,1.15
52,127,2.53
52,15,1.39
52,128,1.0
52,65,1.22
52,56,1.76
52,137,1.0
52,25,1.35
52,88,1.41
52,28,1.0
52,139,1.59
52,122,2.07
52,40,1.09
52,49,1.0
52,61,1.27
52,124,2.02
52,86,1.47
52,67,3.0
52,114,2.48
52,71,1.58
52,20,1.28
52,17,1.12
53,22,1.74
53,96,1.28
53,30,2.34
53,141,2.24
53,140,1.12
53,142,2.5
53,42,1.54
53,109,1.42
53,100,2.11
53,8,1.93
53,37,1.37
53,53,2.06
53,127,1.54
53,79,1.62
53,28,1.56
53,39,1.61
53,12,2.54
53,97,1.95
53,126,1.41
53,132,2.58
53,24,3.01
53,112,1.87
53,21,2.49
53,77,2.29
53,10,1.0
53,38,2.35
53,20,1.96
53,41,1.65
53,74,1.38
53,150,1.59
53,85,1.86
53,60,1.0
53,25,2.14
53,81,1.0
53,63,1.33
53,121,1.26
53,9,1.52
53,93,3.05
53,108,1.86
53,146,1.03
53,27,1.43
53,45,1.43
53,139,1.23
53,98,1.45
53,6,1.55
53,14,1.7
53,119,1.2
53,89,1.33
54,75,2.07
54,44,1.0
54,45,1.0
54,137,1.08
54,22,1.4
54,139,1.9
54,123,1.29
54,94,1.12
54,83,1.17
54,136,1.22
54,27,1.91
54,30,1.8
54,141,1.43
54,13,1.8
54,8,2.34
54,10,1.53
54,88,1.19
54,82,1.85
54,85,3.17
54,69,1.46
54,109,1.57
54,149,1.98
54,43,1.61
54,50,1.89
54,113,1.12
54,56,1.04
54,99,1.96
54,66,1.44
54,92,1.17
55,6,1.47
55,12,1.83
55,99,1.94
55,73,2.35
55,22,1.78
55,120,2.28
55,30,1.76
55,13,2.19
55,111,1.8
55,89,1.09
55,55,1.64
55,101,1.72
55,139,1.17
55,92,1.15
55,68,1.21
55,60,1.0
55,54,2.21
55,26,1.8
55,53,1.27
55,134,1.62
55,49,2.08
55,126,1.98
55,79,1.94
55,103,1.46
55,117,1.0
55,70,1.67
55,83,1.0
55,85,1.92
55,113,1.42
55,56,1.27
55,64,1.21
55,148,1.0
55,38,2.56
55,33,1.23
55,25,2.28
55,100,1.91
55,63,2.2
55,29,1.62
55,135,1.16
55,62,2.25
55,17,2.02
55,9,2.05
55,52,1.69
55,74,1.11
55,39,2.28
55,50,1.36
55,1,1.4
55,18,2.29
55,19,1.8
55,114,1.98
55,143,2.03
56,133,1.51
56,125,1.79
56,58,1.91
56,107,1.82
56,77,1.25
56,116,1.8
56,63,1.81
56,83,1.4
56,9,1.2
56,28,1.0
56,119,1.57
56,62,3.05
56,6,1.75
56,26,2.05
56,66,1.37
56,111,1.22
56,60,1.0
56,115,2.23
56,132,1.9
56,56,1.89
56,121,1.49
56,20,1.92
56,67,1.27
56,15,1.64
56,8,2.47
56,10,1.95
56,17,1.69
56,126,1.17
56,84,1.79
56,143,1.91
56,99,2.02
56,29,2.23
56,140,1.54
56,141,1.28
56,30,1.58
56,97,2.12
56,100,1.9
56,87,1.29
56,102,1.57
56,57,1.0
56,80,1.09
56,19,1.56
56,18,1.25
56,32,1.66
56,49,1.7
56,109,2.13
56,2,1.27
56,64,2.09
56,5,1.27
56,145,1.66
56,24,1.22
56,79,1.83
56,39,1.67
56,117,1.86
56,122,1.84
56,73,1.66
56,105,1.41
56,137,1.3
56,128,1.03
56,74,2.58
56,75,1.59
56,136,2.66
57,88,1.08
57,54,1.66
57,95,1.98
57,83,1.21
57,26,1.34
57,112,1.0
57,69,1.31
57,102,1.57
57,98,1.0
57,115,1.43
57,30,1.45
57,16,1.82
57,101,1.23
57,35,2.58
57,17,1.0
57,20,2.12
57,49,1.43
57,149,1.3
57,22,1.0
57,46,1.11
57,139,1.85
57,145,1.67
57,133,1.21
57,116,1.76
57,3,1.08
57,62,2.48
57,36,1.61
57,106,1.97
57,71,1.52
57,105,1.49
57,8,1.31
57,136,1.67
57,59,1.42
57,24,1.57
57,37,1.53
58,136,1.58
58,145,2.16
58,93,1.0
58,35,1.09
58,142,1.85
58,30,1.58
58,26,2.21
58,49,2.26
58,86,1.7
58,103,2.0
58,3,1.0
58,118,1.58
58,47,1.61
58,50,2.04
58,51,2.41
58,116,1.86
58,8,1.26
58,33,1.08
58,4,1.19
58,148,1.52
58,100,1.63
58,89,1.42
58,138,1.73
58,41,1.38
58,12,1.0
58,77,2.07
58,42,1.0
58,69,1.7
58,70,1.07
58,74,1.34
58,62,1.51
58,20,1.89
58,129,1.2
58,107,1.43
59,142,1.81
59,138,1.66
59,34,1.21
59,114,1.83
59,121,1.74
59,132,1.73
59,42,1.86
59,72,1.75
59,36,2.2
59,4,1.35
59,103,1.0
59,70,1.56
59,40,1.53
59,129,1.62
59,77,1.94
59,149,1.87
59,133,1.39
59,118,1.7
59,17,1.0
59,10,1.53
59,140,2.0
59,21,2.16
59,64,1.25
59,96,2.09
59,35,1.82
59,74,2.4
59,59,1.39
59,105,1.81
59,12,1.9
59,28,1.37
59,95,1.78
59,19,2.0
59,33,1.68
59,123,1.56
59,38,1.37
59,44,1.41
59,49,1.65
59,135,2.02
59,65,1.42
59,39,1.0
59,83,1.7
59,63,1.88
59,82,1.25
59,56,1.66
59,146,2.57
59,76,1.68
59,29,1.06
59,145,1.0
59,57,1.9
59,106,1.0
59,124,1.4
59,81,1.47
59,54,1.04
59,51,1.35
59,53,1.67
59,15,1.41
59,116,1.5
59,14,1.98
59,68,1.31
60,98,1.12
60,21,1.77
60,118,2.2
60,39,1.8
60,123,1.62
60,53,2.63
60,112,1.21
60,75,2.17
60,30,2.95
60,128,1.08
60,49,1.43
60,16,1.58
60,59,1.29
60,86,1.63
60,91,1.85
60,125,1.13
60,81,1.42
60,31,1.14
60,37,1.38
60,110,1.65
60,90,1.53
60,12,2.35
60,137,2.27
60,85,1.77
60,67,1.51
60,111,2.03
60,136,1.0
60,38,1.69
60,17,1.93
60,146,1.0
60,24,1.86
60,15,1.06
60,121,1.5
60,147,1.27
60,43,2.27
60,47,2.37
60,40,1.45
60,11,1.68
60,144,1.4
60,140,1.0
60,18,1.0
60,78,1.04
60,149,1.53
60,106,2.22
60,3,1.61
60,9,1.48
60,122,1.23
60,60,1.52
60,100,1.58
60,109,2.13
60,66,1.58
60,23,1.77
60,61,1.39
60,132,1.85
60,54,2.2
61,24,1.46
61,131,1.96
61,143,2.25
61,15,2.01
61,117,1.78
61,33,1.43
61,2,1.2
61,40,1.89
61,21,1.33
61,20,1.8
61,116,2.28
61,66,1.44
61,22,1.35
61,35,2.65
61,122,1.15
61,99,1.73
61,118,2.43
61,73,2.15
61,42,2.52
61,25,1.65
61,62,1.03
61,53,2.32
61,28,1.0
61,144,1.81
61,76,1.28
61,96,1.19
61,19,2.18
61,97,1.94
61,88,1.0
61,142,2.05
61,67,1.64
61,121,1.94
61,49,1.35
61,91,1.49
61,141,1.21
61,112,1.0
61,134,1.28
61,32,1.0
61,30,1.63
61,87,1.0
61,150,1.09
61,78,2.1
61,86,1.61
61,9,2.09
61,31,1.0
61,23,1.0
61,5,1.4
61,111,1.41
62,126,2.63
62,121,1.0
62,74,1.33
62,53,1.4
62,145,2.61
62,91,1.36
62,76,1.18
62,84,1.12
62,90,1.2
62,104,1.74
62,78,1.05
62,132,1.07
62,130,1.69
62,61,2.08
62,26,2.5
62,81,2.53
62,88,1.96
62,75,3.24
62,136,1.38
62,17,2.89
62,45,1.4
62,59,2.29
62,30,1.81
62,63,1.56
62,42,1.23
62,46,3.45
62,96,1.0
62,97,2.85
62,54,2.7
62,47,2.44
62,49,1.17
62,55,1.94
62,86,1.63
62,133,1.4
62,92,1.67
62,51,1.96
62,149,2.95
62,112,1.13
62,2,1.41
62,127,1.41
62,109,2.36
62,83,1.3
62,29,1.31
62,19,1.23
62,99,2.76
63,123,2.26
63,62,1.33
63,78,2.62
63,18,1.6
63,92,1.0
63,110,1.24
63,95,1.36
63,115,2.47
63,20,2.47
63,116,1.15
63,31,1.27
63,135,2.84
63,38,2.08
63,77,1.43
63,76,1.08
63,42,1.96
63,59,1.8
63,29,2.67
63,87,1.0
63,138,1.0
63,51,1.19
63,133,1.27
63,71,1.5
63,126,1.41
63,70,1.0
63,69,2.05
63,24,2.37
63,125,2.16
63,21,1.15
63,137,2.1
63,67,1.35
63,136,1.95
63,81,2.45
63,43,2.02
63,25,1.64
63,41,1.0
63,118,1.61
63,50,1.75
63,106,2.57
63,28,2.0
64,109,4.0
64,83,2.07
64,69,3.43
64,61,1.21
64,111,1.0
64,101,1.34
64,135,3.99
64,92,2.22
64,99,1.23
64,78,2.5
64,118,1.85
64,71,1.42
64,62,2.3
64,136,3.5
64,119,1.26
64,63,3.16
64,112,1.04
64,33,1.52
64,9,2.79
64,124,2.8
64,126,1.52
64,6,1.79
64,144,1.21
64,74,2.45
64,137,1.85
64,133,1.12
64,148,3.21
64,106,2.21
64,38,1.52
64,117,2.48
64,24,1.56
64,141,1.2
64,80,1.0
64,134,1.0
64,146,2.81
64,73,1.81
64,125,1.56
64,129,2.02
64,54,1.02
64,28,1.28
64,46,1.56
64,143,2.45
64,102,2.32
64,48,1.0
64,110,1.55
64,149,3.06
64,43,1.34
64,8,2.3
64,150,1.31
64,115,2.83
64,22,1.54
64,100,1.0
64,1,1.0
64,75,1.33
64,42,1.89
64,44,1.04
64,26,1.08
64,29,2.45
64,57,1.78
64,27,1.24
65,104,1.5
65,52,1.58
65,59,2.83
65,81,2.4
65,145,2.99
65,92,1.79
65,101,1.0
65,99,3.77
65,97,4.28
65,66,1.09
65,79,3.34
65,61,1.94
65,54,3.69
65,38,2.53
65,47,3.32
65,58,1.0
65,67,1.21
65,17,2.95
65,46,2.89
65,50,1.68
65,98,1.42
65,2,2.59
65,15,1.0
65,26,3.51
65,141,1.0
65,95,1.86
65,6,1.52
65,113,1.58
65,139,1.62
65,74,1.0
65,37,2.34
65,134,1.12
65,149,3.13
65,126,3.1
65,45,1.09
65,108,1.0
65,33,2.1
65,53,1.0
65,146,1.57
65,10,1.16
65,5,1.53
65,39,3.15
65,75,2.96
65,91,1.85
65,142,1.0
65,80,1.37
65,132,1.56
65,31,1.59
65,127,1.61
65,140,1.36
65,124,1.36
65,84,1.11
65,112,1.05
65,69,1.73
65,88,1.0
65,144,1.15
65,25,1.0
65,117,1.02
65,72,1.59
65,19,1.0
65,100,1.19
65,123,1.56
65,43,1.7
65,133,1.94
65,90,1.57
65,115,3.07
66,47,2.4
66,129,1.03
66,142,3.27
66,65,2.54
66,146,2.08
66,4,1.01
66,115,1.83
66,53,1.52
66,140,1.3
66,27,2.71
66,118,1.35
66,26,1.23
66,25,1.43
66,69,2.17
66,90,1.79
66,95,1.73
66,3,1.99
66,9,3.54
66,122,1.75
66,30,1.99
66,92,2.57
66,63,1.94
66,2,1.56
66,109,1.77
66,107,2.61
66,137,1.17
66,141,2.53
66,1,1.0
66,71,2.09
66,64,2.0
66,126,1.22
66,78,2.12
66,91,3.36
66,24,1.65
67,100,1.7
67,95,2.47
67,38,1.4
67,141,1.9
67,72,1.25
67,36,1.5
67,148,2.12
67,64,2.52
67,56,1.45
67,6,1.58
67,24,2.7
67,122,2.37
67,73,2.12
67,143,2.25
67,13,1.41
67,94,1.63
67,109,1.77
67,81,2.86
67,89,1.7
67,105,1.0
67,132,1.94
67,50,1.92
67,70,1.0
67,97,1.07
67,46,1.0
67,145,1.23
67,26,1.0
67,31,1.0
67,12,2.42
67,10,1.17
67,18,1.05
67,125,1.03
67,51,1.0
67,92,1.38
67,43,1.4
67,65,1.0
67,59,1.59
67,2,1.42
67,135,2.09
67,147,1.0
67,129,1.45
67,1,1.45
67,114,1.29
67,86,1.0
67,15,2.15
67,139,1.69
67,117,1.68
68,113,1.0
68,140,1.93
68,136,2.32
68,52,1.25
68,101,1.0
68,63,2.3
68,107,1.76
68,58,1.56
68,1,1.15
68,17,1.0
68,118,1.0
68,15,1.29
68,94,1.11
68,132,1.0
68,114,1.26
68,67,1.12
68,35,1.71
68,88,1.97
68,66,2.01
68,143,1.17
68,36,2.11
68,70,1.12
68,20,1.86
68,22,1.61
68,65,1.28
68,56,1.2
68,106,2.03
68,124,1.5
68,135,2.05
68,8,1.87
68,26,2.44
68,62,1.0
68,109,2.82
68,102,3.25
68,23,1.34
68,29,2.26
68,97,1.75
68,108,1.16
68,98,1.0
68,111,1.17
68,122,1.83
68,138,2.3
68,90,1.0
68,115,1.59
68,43,2.27
68,61,1.33
68,103,1.0
68,42,2.33
68,117,2.21
68,34,1.58
68,49,1.28
68,141,1.21
68,54,1.59
68,3,1.78
68,21,1.46
68,5,1.42
68,69,2.67
68,126,1.51
68,73,1.15
68,130,1.83
68,7,1.42
68,75,1.82
68,125,1.96
68,99,1.21
68,131,1.23
68,46,1.65
68,77,1.43
68,30,1.84
69,133,2.19
69,24,1.19
69,49,1.51
69,82,1.19
69,141,1.44
69,150,1.0
69,125,1.37
69,115,2.31
69,83,2.82
69,104,1.0
69,23,1.0
69,43,1.0
69,148,3.0
69,53,2.71
69,37,1.0
69,36,3.13
69,78,2.48
69,102,2.18
69,13,1.03
69,17,1.0
69,45,1.73
69,124,1.95
69,76,2.76
69,126,1.41
69,50,1.2
69,116,1.0
69,47,1.6
69,73,1.26
69,140,2.43
69,22,1.74
69,32,1.01
69,117,2.31
69,114,1.34
69,137,3.71
69,87,1.0
69,138,2.71
69,135,2.4
69,2,1.34
69,55,1.59
69,129,1.83
69,6,1.45
69,52,1.0
69,99,1.8
69,61,1.12
69,19,2.73
69,86,1.8
69,72,1.28
69,147,1.49
69,106,1.0
69,25,1.0
69,107,1.85
69,77,1.76
69,66,2.57
69,27,1.75
69,122,1.74
69,120,1.0
69,20,1.88
69,92,1.39
70,29,1.0
70,127,2.49
70,71,2.37
70,83,1.71
70,146,1.0
70,101,1.98
70,91,1.24
70,3,1.59
70,32,1.0
70,5,1.87
70,53,1.7
70,54,1.0
70,81,1.25
70,106,1.59
70,28,1.04
70,92,1.4
70,138,2.18
70,30,1.35
70,102,1.55
70,7,1.0
70,114,2.36
70,132,1.76
70,37,1.47
70,111,1.23
70,94,1.14
70,26,1.32
71,56,1.42
71,135,1.75
71,139,2.83
71,125,2.66
71,43,2.99
71,136,2.99
71,7,1.57
71,67,2.47
71,59,1.93
71,84,1.7
71,88,1.0
71,39,2.92
71,35,1.25
71,16,1.48
71,77,1.91
71,33,1.42
71,50,1.14
71,110,2.42
71,70,1.57
71,46,2.48
71,127,1.73
71,18,1.31
71,120,1.26
71,42,1.52
71,2,1.65
71,87,2.91
71,97,1.91
71,91,1.0
71,123,1.94
71,20,1.83
71,68,2.11
72,78,1.14
72,58,2.31
72,9,1.0
72,88,1.97
72,59,1.88
72,138,1.61
72,72,1.81
72,119,2.25
72,129,1.65
72,19,1.14
72,67,2.52
72,136,1.6
72,65,1.0
72,86,1.99
72,132,1.89
72,39,1.83
72,62,1.34
72,91,1.59
72,53,2.21
72,80,1.31
72,10,1.34
72,12,2.23
72,64,1.95
72,54,1.36
72,94,1.4
72,8,1.83
72,29,2.36
72,35,1.71
72,41,1.99
72,24,2.55
72,117,2.15
72,106,2.87
72,46,2.53
72,130,1.86
72,103,2.07
72,34,1.32
72,42,1.84
73,7,1.67
73,98,1.0
73,131,1.6
73,64,1.88
73,17,1.75
73,59,1.61
73,55,1.33
73,105,2.2
73,19,2.61
73,67,1.53
73,42,1.41
73,65,1.37
73,100,1.31
73,6,1.96
73,36,1.45
73,120,1.01
73,40,1.18
73,128,2.02
73,74,2.09
73,75,2.45
73,119,2.39
73,61,1.05
73,38,1.93
73,109,2.21
73,79,2.11
73,134,1.0
73,78,1.65
73,71,1.13
74,135,1.42
74,44,1.96
74,37,1.88
74,19,1.95
74,9,2.52
74,146,2.06
74,80,1.45
74,112,1.0
74,118,2.27
74,52,2.24
74,121,1.8
74,145,2.35
74,114,1.56
74,109,1.52
74,65,2.62
74,129,1.22
74,13,2.15
74,115,1.79
74,54,2.01
74,86,1.57
74,136,2.43
74,92,2.58
74,6,2.55
74,111,1.96
74,141,1.8
74,99,1.69
74,132,1.98
74,126,2.54
74,47,2.59
75,130,1.6
75,135,3.27
75,114,3.04
75,99,2.65
75,121,1.85
75,105,2.01
75,36,1.15
75,68,3.32
75,97,1.82
75,88,2.27
75,134,1.96
75,70,2.02
75,22,1.13
75,29,1.03
75,128,1.0
75,1,2.34
75,133,1.84
75,6,3.49
75,59,1.0
75,119,2.7
75,62,3.48
75,123,1.94
75,9,1.0
75,76,1.55
75,87,1.0
75,8,1.87
75,49,3.01
75,146,1.74
75,129,1.0
75,77,1.27
75,85,2.3
75,131,1.0
75,122,1.15
75,12,1.76
75,46,1.99
75,145,2.24
75,81,1.0
75,21,1.0
75,75,2.4
75,95,2.62
75,124,1.0
75,120,1.42
75,5,2.05
75,67,1.0
75,2,2.41
75,91,2.56
75,106,1.0
75,89,2.35
75,15,1.0
75,51,2.42
75,78,2.96
75,43,1.24
75,111,1.67
75,42,1.28
75,118,2.42
75,20,2.01
75,112,1.0
76,144,1.0
76,46,1.72
76,141,1.71
76,4,1.88
76,148,2.27
76,132,2.14
76,31,2.67
76,90,1.0
76,127,2.53
76,47,1.28
76,53,2.57
76,93,1.3
76,21,1.32
76,16,1.0
76,34,3.38
76,114,2.19
76,76,2.6
76,28,1.97
76,97,1.0
76,14,1.46
76,100,1.3
76,61,1.01
76,56,1.28
76,133,2.27
76,6,2.72
76,138,2.66
76,36,2.67
76,5,2.19
76,84,1.53
76,32,1.47
76,68,2.31
76,125,1.14
76,124,1.0
76,33,2.21
76,26,2.58
76,11,1.0
76,52,1.55
76,49,2.63
76,91,3.39
76,115,1.0
77,90,1.16
77,120,1.1
77,15,2.78
77,144,1.0
77,133,1.59
77,145,1.67
77,121,1.26
77,46,1.58
77,86,2.68
77,18,1.15
77,113,1.0
77,23,1.79
77,129,1.74
77,36,1.27
77,24,2.0
77,12,2.07
77,106,1.52
77,28,1.0
77,30,1.46
77,25,1.74
77,47,1.31
77,142,2.6
77,73,2.29
77,39,1.26
77,4,1.21
77,56,1.43
77,16,2.25
77,6,1.94
77,20,1.35
78,148,1.95
78,20,2.49
78,29,2.7
78,124,1.78
78,38,1.65
78,33,1.0
78,106,3.02
78,64,2.95
78,129,1.0
78,102,2.13
78,47,1.7
78,93,1.0
78,135,2.36
78,63,3.04
78,113,1.07
78,66,1.36
78,83,1.71
78,112,1.39
78,11,1.31
78,71,1.66
78,15,2.84
78,110,1.06
78,96,1.0
78,55,1.57
78,13,1.92
78,141,1.99
78,53,1.54
78,45,1.59
78,17,1.08
78,89,1.4
78,42,1.45
78,130,1.22
78,2,1.3
78,86,1.25
78,35,1.1
78,5,1.0
78,101,1.0
79,53,1.99
79,143,2.21
79,7,1.0
79,56,1.0
79,135,1.39
79,44,1.0
79,138,2.39
79,129,1.3
79,16,1.67
79,91,2.2
79,35,1.75
79,34,1.61
79,97,1.0
79,19,2.22
79,73,2.11
79,40,1.29
79,132,1.81
79,86,1.0
79,141,2.31
79,127,2.07
79,42,1.06
79,145,1.0
79,43,1.12
79,47,2.19
79,62,1.8
79,26,2.49
79,107,2.24
79,87,1.75
79,38,1.24
79,57,1.0
79,22,1.21
79,142,2.54
79,112,1.32
79,124,1.87
79,117,1.0
79,21,1.97
79,69,1.71
79,3,1.0
79,104,2.15
79,31,1.07
79,84,1.32
79,4,1.66
79,78,1.74
79,64,1.11
79,137,1.99
79,113,1.0
79,123,1.49
79,125,2.0
79,55,1.0
79,146,1.38
79,93,1.04
79,49,1.17
79,144,1.45
79,103,1.37
79,39,1.76
79,139,1.57
79,54,1.68
79,77,1.64
79,74,2.24
79,140,3.02
79,52,2.25
79,100,1.29
79,126,1.0
80,84,1.0
80,39,1.52
